CLIENT_ID,REACTIVATION_SCORE,TOTAL_SALES,RECENCY_DAYS,FREQUENCY,SPEND_LAST_12M,SPEND_TOOL_SHARE,ACTIVE_SPAN_DAYS,RANK,SPEND_TIER,TOOL_SHARE_BIN
27867,0.4674120313412108,491.26,913,5,0.0,0.0,0,3251,Mid-High,0-20%
45787,0.4673614880798296,1043.58,1063,9,0.0,0.801174802122692,0,3252,High,80-100%
12601,0.46735009336598554,265.3,790,5,0.0,0.9550320391973048,0,3253,Mid-High,80-100%
48476,0.46731889034817997,461.90999999999997,821,3,0.0,0.038708839384211845,242,3254,Mid-High,0-20%
6959,0.46728370808455905,305.38,882,6,0.0,0.0,181,3255,Mid-High,0-20%
61994,0.46727435796551703,823.8599999999999,913,9,0.0,0.49739033330845367,91,3256,High,40-60%
14137,0.46727326669514435,510.02,1004,4,0.0,0.3599074546089175,59,3257,Mid-High,20-40%
4825,0.46714237709047346,656.3,851,5,0.0,0.907527045557051,0,3258,Mid-High,80-100%
32168,0.46708269639625405,2125.24,851,14,0.0,0.21365586945464343,212,3259,High,20-40%
56766,0.467059455870052,314.98,760,2,0.0,0.9999999999968252,0,3260,Mid-High,80-100%
46322,0.4670587529790627,468.65,882,1,0.0,0.9999999999978663,0,3261,Mid-High,80-100%
56163,0.46705704191434655,1417.19,943,8,0.0,0.9838412633443759,0,3262,High,80-100%
71104,0.46705220857056856,1348.2,790,7,0.0,0.7079439252331198,0,3263,High,60-80%
668,0.4670452590863159,1122.81,1063,5,0.0,0.9263722268229474,0,3264,High,80-100%
18387,0.46703858620111977,1413.01,790,14,0.0,0.6552819866804515,92,3265,High,60-80%
15751,0.46701215228356513,318.15,760,5,0.0,0.3866100895791715,0,3266,Mid-High,20-40%
32054,0.46698032096449876,562.9300000000001,1004,6,0.0,0.5811024461290372,59,3267,Mid-High,40-60%
68669,0.4669713154786466,1657.7600000000002,913,6,0.0,0.6833437892091235,0,3268,High,60-80%
70479,0.4668562745214359,750.87,821,8,0.0,0.8507464674299803,0,3269,High,80-100%
65624,0.46683989028324574,1162.04,1063,7,0.0,0.890270558671913,0,3270,High,80-100%
66990,0.4668272496084269,1517.55,913,8,0.0,0.7622549504129932,91,3271,High,60-80%
35928,0.46677735240004364,2122.0,851,14,0.0,0.8843166823747011,0,3272,High,80-100%
20244,0.4666923501499759,399.44,943,1,0.0,0.0,0,3273,Mid-High,0-20%
25594,0.46668530293416827,918.55,821,5,0.0,0.9388057264156129,0,3274,High,80-100%
61384,0.4666430662751966,1571.52,821,11,0.0,0.9124541844832312,0,3275,High,80-100%
1872,0.4666407191702829,306.42999999999995,1094,6,0.0,0.9999999999967366,0,3276,Mid-High,80-100%
53198,0.46660573616937906,1655.09,851,7,0.0,0.8405585194757744,0,3277,High,80-100%
64579,0.46660263951847886,713.12,1094,8,0.0,0.9188495624846886,0,3278,Mid-High,80-100%
16195,0.46650910796013434,1269.53,851,19,0.0,0.13729490441333622,153,3279,High,0-20%
43312,0.46644245652788807,1159.37,1035,11,0.0,0.9220524940261332,0,3280,High,80-100%
47615,0.46643674221437664,811.4,1063,7,0.0,0.8675252649730496,0,3281,High,80-100%
13082,0.4664326787783766,593.4000000000001,1094,5,0.0,0.969986518367088,0,3282,Mid-High,80-100%
22419,0.46641546357551283,1819.04,943,5,0.0,0.8492666461425535,0,3283,High,80-100%
14599,0.4664027130789248,2021.27,851,6,0.0,0.7189588723917543,212,3284,High,60-80%
37805,0.4663971047135832,475.25,943,6,0.0,0.8741294055741734,0,3285,Mid-High,80-100%
4167,0.46635761185483005,1340.97,790,5,0.0,0.7560049814680746,273,3286,High,60-80%
65428,0.46622384627423896,991.6600000000001,1063,7,0.0,0.964393037935417,0,3287,High,80-100%
64211,0.46618409927607707,279.90999999999997,821,7,0.0,0.917509199382239,0,3288,Mid-High,80-100%
29614,0.46617641734421356,647.54,1004,5,0.0,0.965253111775388,0,3289,Mid-High,80-100%
21555,0.46613894108918624,357.42,913,5,0.0,0.0,0,3290,Mid-High,0-20%
51343,0.4659684335765333,43.17,974,1,0.0,0.0,0,3291,Low,0-20%
11675,0.4659371936614307,519.1800000000001,1094,4,0.0,0.922955429714313,0,3292,Mid-High,80-100%
4092,0.46593017939226056,1289.64,1004,12,0.0,0.8970642970124244,0,3293,High,80-100%
34714,0.46589207926788206,798.27,821,6,0.0,0.8895361218624156,0,3294,High,80-100%
39704,0.46584300097827885,1319.22,790,10,0.0,0.8875471869734484,0,3295,High,80-100%
59608,0.4658059743789478,2125.06,790,18,0.0,0.9264256068059602,214,3296,High,80-100%
53686,0.4657457707451572,111.87,974,3,0.0,0.0,120,3297,Mid-Low,0-20%
1143,0.46574574549217507,825.39,851,4,0.0,0.9267982408304841,0,3298,High,80-100%
20102,0.46572425530857287,256.92,974,5,0.0,0.10586953137122111,120,3299,Mid-High,0-20%
53307,0.46571367678582193,1265.65,851,4,0.0,0.6435981511471232,184,3300,High,60-80%
65160,0.4656633180057904,470.26,1094,8,0.0,0.9999999999978736,0,3301,Mid-High,80-100%
66481,0.46562095533333897,1595.4299999999998,1035,5,0.0,0.6962637032018351,0,3302,High,60-80%
60396,0.46561438968459384,248.2,760,5,0.0,0.28605962933003204,303,3303,Mid-Low,20-40%
70945,0.465590270931538,876.37,790,7,0.0,0.72871047616791,0,3304,High,60-80%
54556,0.4655439289587371,757.44,882,9,0.0,0.8433671313888317,0,3305,High,80-100%
64565,0.46547998611051716,559.96,1035,3,0.0,0.983855989711794,0,3306,Mid-High,80-100%
22883,0.4654467052783784,677.5999999999999,913,3,0.0,0.8841204250282112,0,3307,Mid-High,80-100%
44956,0.46544354002566574,266.67,974,4,0.0,0.35335808302263716,89,3308,Mid-High,20-40%
30739,0.46543996935270104,4183.57,790,25,0.0,0.657154057419702,184,3309,High,60-80%
68644,0.46542800113907457,259.56,913,4,0.0,0.9999999999961474,0,3310,Mid-High,80-100%
37034,0.4652296800589462,213.20999999999998,1094,3,0.0,0.9999999999953099,0,3311,Mid-Low,80-100%
68826,0.4652063014389454,1052.67,913,7,0.0,0.8787559254078877,0,3312,High,80-100%
70043,0.46517583255442674,2653.59,851,9,0.0,0.7142625650531114,0,3313,High,60-80%
46160,0.4651640558028977,332.72,1094,3,0.0,0.9999999999969945,0,3314,Mid-High,80-100%
2863,0.46514092474307106,561.28,913,4,0.0,0.8036808722904725,122,3315,Mid-High,80-100%
35597,0.4651192717576157,3031.72,1035,23,0.0,0.6443833863283402,59,3316,High,60-80%
21048,0.4650805504341288,71.4,943,3,0.0,0.24957983192927757,61,3317,Low,20-40%
42748,0.465042407137455,550.99,760,3,0.0,0.9344452712373466,0,3318,Mid-High,80-100%
67451,0.46499356653789564,974.53,851,3,0.0,0.6751972745829526,123,3319,High,60-80%
65514,0.464931979492149,538.16,1063,4,0.0,0.9999999999981418,0,3320,Mid-High,80-100%
20209,0.4649013249863074,920.72,1063,11,0.0,0.4676666087404774,0,3321,High,40-60%
8688,0.4648853880709713,7.26,943,1,0.0,0.0,0,3322,Low,0-20%
61233,0.46487966365089683,259.85,851,5,0.0,0.7273426977074183,123,3323,Mid-High,60-80%
20410,0.4648273256724088,153.96,943,5,0.0,0.584177708491919,0,3324,Mid-Low,40-60%
1447,0.46479378553916956,435.56000000000006,790,4,0.0,0.7559234089430712,214,3325,Mid-High,60-80%
60477,0.46475518240426617,330.19,851,4,0.0,0.9999999999969714,0,3326,Mid-High,80-100%
8663,0.464735240411356,1856.5,1004,13,0.0,0.8022353891727433,0,3327,High,80-100%
23749,0.4647269956079889,1721.5200000000002,1063,8,0.0,0.8003508527343276,0,3328,High,80-100%
41135,0.46471665836421805,77.56,1063,1,0.0,0.0,0,3329,Low,0-20%
3709,0.4646981337517221,362.17,882,5,0.0,0.6631140072323409,122,3330,Mid-High,60-80%
62702,0.46462238229371217,1223.75,1004,11,0.0,0.9268396322770772,0,3331,High,80-100%
13888,0.46457615748883013,253.37,882,4,0.0,0.9999999999960533,0,3332,Mid-Low,80-100%
55044,0.4645563288447773,514.46,760,5,0.0,0.9186525677391466,0,3333,Mid-High,80-100%
48158,0.4645433482948372,552.33,790,4,0.0,0.9626129306737592,0,3334,Mid-High,80-100%
39061,0.46440249636541303,778.42,851,13,0.0,0.36664011715993083,184,3335,High,20-40%
67860,0.4643909902970358,569.79,790,9,0.0,0.8893451973518501,0,3336,Mid-High,80-100%
62181,0.4643892596548169,618.41,760,13,0.0,0.059620640028363675,244,3337,Mid-High,0-20%
50382,0.4643292080712358,147.09,943,5,0.0,0.22707186076397395,120,3338,Mid-Low,20-40%
30473,0.46432596902772466,1773.9099999999999,790,11,0.0,0.9330913067737748,123,3339,High,80-100%
67954,0.4643180258318959,1852.43,913,16,0.0,0.7865668338340523,30,3340,High,60-80%
69390,0.4642988325715546,317.95,882,9,0.0,0.8077370655738081,0,3341,Mid-High,80-100%
36173,0.464293521494041,145.9,913,3,0.0,0.0,0,3342,Mid-Low,0-20%
50097,0.4642903450817093,5241.47,790,36,0.0,0.6320917605174441,304,3343,High,60-80%
2504,0.4642833680167113,980.62,790,4,0.0,0.6512410515789488,0,3344,High,60-80%
66164,0.4642578219711343,671.53,1035,7,0.0,0.945378464102951,0,3345,Mid-High,80-100%
39840,0.4642347407375964,239.15,1063,5,0.0,0.9733639974870443,0,3346,Mid-Low,80-100%
8550,0.46419657613104576,578.91,943,13,0.0,0.2323677255527934,120,3347,Mid-High,20-40%
66665,0.46418200296377915,670.42,882,4,0.0,0.9635750723412734,153,3348,Mid-High,80-100%
50410,0.4641561468465638,13.14,1004,1,0.0,0.0,0,3349,Low,0-20%
7127,0.46414489172502543,272.24,882,3,0.0,0.0,0,3350,Mid-High,0-20%
69150,0.46413866949773247,1050.55,882,9,0.0,0.897748798247682,0,3351,High,80-100%
68877,0.4641103810342107,232.78,913,4,0.0,0.9999999999957041,0,3352,Mid-Low,80-100%
71324,0.46409172688925726,467.98999999999995,760,3,0.0,0.6360178636282057,0,3353,Mid-High,60-80%
1132,0.464072308408619,929.1600000000001,913,6,0.0,0.8766735546075201,91,3354,High,80-100%
54413,0.4640692586205045,631.8800000000001,851,3,0.0,0.0,243,3355,Mid-High,0-20%
32094,0.46406208577968217,1302.6100000000001,943,6,0.0,0.7051918839862237,92,3356,High,60-80%
13304,0.46405948305856926,1693.79,790,8,0.0,0.7621487905816176,123,3357,High,60-80%
71186,0.46405654440756416,461.36,760,8,0.0,0.4570617305348165,30,3358,Mid-High,40-60%
5281,0.46401599117149445,210.04,821,4,0.0,0.4700533231742999,153,3359,Mid-Low,40-60%
89,0.46401185837004144,979.28,1035,4,0.0,0.9797095825494448,0,3360,High,80-100%
36353,0.46397878437741624,609.7,943,4,0.0,0.0,31,3361,Mid-High,0-20%
69436,0.4639234089914108,920.45,882,8,0.0,0.9750013580303385,0,3362,High,80-100%
66943,0.4638847771295785,264.43,1004,6,0.0,0.8679801837882694,0,3363,Mid-High,80-100%
71365,0.4638764931125431,1468.34,760,7,0.0,0.9553168884584257,30,3364,High,80-100%
18021,0.4638557506791658,225.53,760,8,0.0,0.0,334,3365,Mid-Low,0-20%
10883,0.46384452951954896,292.04,1094,3,0.0,0.7492466785346211,0,3366,Mid-High,60-80%
3097,0.46382566009418813,908.0799999999999,821,5,0.0,0.9381001673851003,0,3367,High,80-100%
65926,0.46381157909463605,3378.63,760,35,0.0,0.7876950124752377,244,3368,High,60-80%
16671,0.46376387257213847,1436.4,1094,8,0.0,0.9267126148698644,0,3369,High,80-100%
66519,0.46372530201568996,230.57999999999998,760,4,0.0,0.0,275,3370,Mid-Low,0-20%
9911,0.4637178056769088,1056.08,821,9,0.0,0.8631353685318697,0,3371,High,80-100%
71671,0.46367463628556627,347.40999999999997,760,6,0.0,0.9999999999971216,0,3372,Mid-High,80-100%
29918,0.46366884572709444,453.44000000000005,790,3,0.0,0.8182559985867628,0,3373,Mid-High,80-100%
61676,0.46366423279907126,2910.46,790,22,0.0,0.8016086804145044,304,3374,High,80-100%
70313,0.4636450039521839,1019.93,790,6,0.0,0.928485288205143,0,3375,High,80-100%
4433,0.4636133471187741,1057.91,943,5,0.0,0.9577846886777156,31,3376,High,80-100%
7765,0.4635978841325353,169.7,790,10,0.0,0.2768414849718513,31,3377,Mid-Low,20-40%
58739,0.4635794762297371,105.49,760,8,0.0,0.0,0,3378,Mid-Low,0-20%
37266,0.46354825756376317,125.37,760,3,0.0,0.0,91,3379,Mid-Low,0-20%
67833,0.46352729597430453,838.6,760,10,0.0,0.0,183,3380,High,0-20%
677,0.46348525673133106,151.51,790,3,0.0,0.0,123,3381,Mid-Low,0-20%
66227,0.46342952731828324,2844.33,760,6,0.0,0.881240924927529,275,3382,High,80-100%
66827,0.4634213147988289,1157.67,943,4,0.0,0.9561273938160649,0,3383,High,80-100%
11188,0.4634076706136676,1774.12,851,7,0.0,0.75428945054407,62,3384,High,60-80%
64743,0.4634007661023988,475.28,1094,4,0.0,0.958592829487968,0,3385,Mid-High,80-100%
30962,0.4633836397449337,2464.9700000000003,882,4,0.0,0.6903572862952935,212,3386,High,60-80%
16753,0.46337850910943085,68.0,790,4,0.0,0.0,153,3387,Low,0-20%
42369,0.4633366387998534,456.78999999999996,913,5,0.0,0.0,0,3388,Mid-High,0-20%
47466,0.4633219431876386,197.18,913,4,0.0,0.9999999999949285,0,3389,Mid-Low,80-100%
54882,0.4633175900103682,991.2399999999999,1004,5,0.0,0.9700072636284149,0,3390,High,80-100%
65602,0.46326973355674755,414.0,1063,8,0.0,0.38473429951597893,0,3391,Mid-High,20-40%
34008,0.46324015488751513,35.13,821,3,0.0,0.0,92,3392,Low,0-20%
4681,0.4632238056735525,366.51,790,5,0.0,0.9999999999972716,304,3393,Mid-High,80-100%
54538,0.46320378905053444,1074.52,913,7,0.0,0.9806332129685994,0,3394,High,80-100%
61603,0.4631790082508212,684.75,943,4,0.0,0.9999999999985396,0,3395,Mid-High,80-100%
2657,0.46317707094614535,982.07,790,4,0.0,0.11325058295222006,153,3396,High,0-20%
70125,0.4631719888790326,372.27,851,5,0.0,0.0,0,3397,Mid-High,0-20%
13383,0.46314446256820196,855.1,760,11,0.0,0.0,334,3398,High,0-20%
54511,0.46310119431776353,1453.42,821,8,0.0,0.9453083073021251,0,3399,High,80-100%
69765,0.4630347686008153,252.13,851,4,0.0,0.0,0,3400,Mid-Low,0-20%
53343,0.4630002557205185,91.32,790,2,0.0,0.0,153,3401,Low,0-20%
70598,0.46296896815598987,1720.02,790,6,0.0,0.6768700363945321,0,3402,High,60-80%
67386,0.4629386098650289,254.18,760,7,0.0,0.0,214,3403,Mid-Low,0-20%
46039,0.462871866751562,1018.5699999999999,913,3,0.0,0.9999999999990182,0,3404,High,80-100%
38578,0.46280791349060413,472.4,790,4,0.0,0.0,0,3405,Mid-High,0-20%
45340,0.46278801448284307,922.1899999999999,1035,12,0.0,0.5971762868816652,59,3406,High,40-60%
24748,0.4627801479275156,1070.92,882,8,0.0,0.864032794232189,0,3407,High,80-100%
69257,0.46276170400693967,750.87,882,8,0.0,0.8507464674299803,0,3408,High,80-100%
39576,0.4626867783311515,186.10000000000002,760,4,0.0,0.25497044599540586,0,3409,Mid-Low,20-40%
9209,0.462679222133869,949.5899999999999,943,5,0.0,0.7544203287726763,120,3410,High,60-80%
2976,0.4626567216839799,77.67,1094,1,0.0,0.0,0,3411,Low,0-20%
49984,0.4625329804736058,126.74000000000001,790,4,0.0,0.0,304,3412,Mid-Low,0-20%
64939,0.46253165372735544,825.41,1094,7,0.0,0.9511636641172857,0,3413,High,80-100%
60587,0.4624576552323006,379.11,1004,4,0.0,0.965339874967779,0,3414,Mid-High,80-100%
10508,0.4624325366010575,2732.2599999999998,1035,16,0.0,0.9065718489452298,0,3415,High,80-100%
32275,0.4624105201623901,249.24,760,2,0.0,0.0,0,3416,Mid-Low,0-20%
36154,0.4623891924951362,1004.82,1094,11,0.0,0.9054557035081852,0,3417,High,80-100%
66306,0.4623869462992393,1598.73,1035,12,0.0,0.8425124942918176,0,3418,High,80-100%
4006,0.46236642501749753,324.59000000000003,1004,7,0.0,0.8789549893684988,0,3419,Mid-High,80-100%
15003,0.46233861987070474,402.91,1035,5,0.0,0.896701496609921,0,3420,Mid-High,80-100%
45175,0.4623263887643256,629.4200000000001,913,8,0.0,0.6549362905521672,0,3421,Mid-High,60-80%
25556,0.46231346235369825,553.1700000000001,1035,3,0.0,0.0,0,3422,Mid-High,0-20%
66010,0.4623119011571454,430.23,851,10,0.0,0.06501173790747969,184,3423,Mid-High,0-20%
71797,0.46230417811370766,1270.5,760,5,0.0,0.9033215269571797,0,3424,High,80-100%
64786,0.46228187471378357,3550.32,913,18,0.0,0.9503368710423425,150,3425,High,80-100%
2125,0.46226864612310314,241.16,760,5,0.0,0.0,61,3426,Mid-Low,0-20%
42951,0.4622417058268733,232.78,1035,4,0.0,0.9999999999957041,0,3427,Mid-Low,80-100%
59819,0.46222002815536417,1441.49,882,28,0.0,0.379308909530847,92,3428,High,20-40%
25224,0.462157142823235,1090.22,1063,10,0.0,0.8873805286998153,31,3429,High,80-100%
51809,0.4621242969872731,111.55,1004,1,0.0,0.0,0,3430,Mid-Low,0-20%
61163,0.4620977285330258,541.37,760,5,0.0,0.9616713153647937,0,3431,Mid-High,80-100%
68360,0.46204423762839353,419.99,821,5,0.0,0.3080073335072073,122,3432,Mid-High,20-40%
50060,0.4619976493490871,4156.08,790,12,0.0,0.8723147773861734,214,3433,High,80-100%
14986,0.4619918759845301,676.25,790,2,0.0,0.0,214,3434,Mid-High,0-20%
9423,0.46199003283312307,288.46999999999997,943,3,0.0,0.0,0,3435,Mid-High,0-20%
3723,0.46198706685268615,815.39,1035,8,0.0,0.31073474043057836,59,3436,High,20-40%
50444,0.4619691324154663,246.5,851,8,0.0,0.8145233265687039,0,3437,Mid-Low,80-100%
36128,0.46196043729507263,1056.84,974,3,0.0,0.8925949055666964,120,3438,High,80-100%
6813,0.46190609070645394,276.09000000000003,851,5,0.0,0.08113296388829319,123,3439,Mid-High,0-20%
39675,0.46183822107739203,855.12,821,2,0.0,0.8604523341743141,0,3440,High,80-100%
68831,0.4618064473315717,382.06,913,7,0.0,0.663168088780131,0,3441,Mid-High,60-80%
70830,0.46174966149461966,560.3,790,7,0.0,0.9194181688364815,0,3442,Mid-High,80-100%
68834,0.46173467215496666,1258.13,913,9,0.0,0.9375024838443264,0,3443,High,80-100%
68181,0.4617045028375695,1760.29,821,16,0.0,0.9298297439621143,122,3444,High,80-100%
70236,0.46169989379647103,266.58,821,7,0.0,0.9132343011444474,0,3445,Mid-High,80-100%
1057,0.46168419435824914,987.52,1063,5,0.0,0.926371111470222,0,3446,High,80-100%
28242,0.4616672030207879,384.40999999999997,821,10,0.0,0.6680887593957804,0,3447,Mid-High,60-80%
56392,0.46165751406352645,1069.1399999999999,913,10,0.0,0.8644330957583998,0,3448,High,80-100%
65658,0.4615595085574524,325.54999999999995,974,3,0.0,0.19133773613825422,89,3449,Mid-High,0-20%
28441,0.4615418328259517,340.68,1004,5,0.0,0.7432487965224163,0,3450,Mid-High,60-80%
16937,0.4615273905069459,578.4200000000001,851,5,0.0,0.7804017841693227,0,3451,Mid-High,60-80%
68322,0.4614811291403781,475.49,943,10,0.0,0.9261814128563667,0,3452,Mid-High,80-100%
70181,0.46147691228156673,750.87,821,8,0.0,0.8507464674299803,0,3453,High,80-100%
70254,0.46143397840977984,232.78,821,4,0.0,0.9999999999957041,0,3454,Mid-Low,80-100%
48785,0.46141941485509064,365.55,943,3,0.0,0.0,120,3455,Mid-High,0-20%
9617,0.4614150431706055,456.09000000000003,851,4,0.0,0.0,123,3456,Mid-High,0-20%
4294,0.461407069164107,772.2,1094,5,0.0,0.973245273244013,0,3457,High,80-100%
64142,0.4613882737818217,1902.79,913,20,0.0,0.4269940455854682,122,3458,High,40-60%
62687,0.4613820186572087,665.29,974,4,0.0,0.0,0,3459,Mid-High,0-20%
62943,0.46132292154846954,342.43,851,1,0.0,0.0,0,3460,Mid-High,0-20%
65061,0.46122891567929664,100.7,760,5,0.0,0.0,334,3461,Low,0-20%
61355,0.4612191180659948,262.33,943,6,0.0,0.21362406129602554,151,3462,Mid-High,20-40%
64834,0.46121308280801676,1088.52,1094,6,0.0,0.950630213500027,0,3463,High,80-100%
19299,0.46119200258519905,215.01999999999998,1004,4,0.0,0.5580876197537064,0,3464,Mid-Low,40-60%
10718,0.46111412756537723,1534.36,821,16,0.0,0.3423577256964843,92,3465,High,20-40%
26456,0.4610746802423015,510.46,821,4,0.0,0.999999999998041,0,3466,Mid-High,80-100%
20434,0.4610575086102407,305.75,913,4,0.0,0.8267538838893647,91,3467,Mid-High,80-100%
52579,0.4609954765265192,209.45,821,2,0.0,0.8386249701559388,214,3468,Mid-Low,80-100%
37586,0.460947402840884,363.39,851,2,0.0,0.9999999999972482,184,3469,Mid-High,80-100%
170,0.46092295377555115,64.71,851,2,0.0,0.0,184,3470,Low,0-20%
9280,0.4608995805661312,858.4499999999999,1063,7,0.0,0.7051779369786182,0,3471,High,60-80%
40707,0.4608847697168585,390.95000000000005,943,4,0.0,0.675713006776632,92,3472,Mid-High,60-80%
68294,0.46080749127899895,474.54,943,6,0.0,0.8717073376303964,0,3473,Mid-High,80-100%
65837,0.46078567069898624,20.01,1063,1,0.0,0.0,0,3474,Low,0-20%
67571,0.4607169274867341,1841.94,913,9,0.0,0.9154695592685346,61,3475,High,80-100%
66470,0.4607145126809319,1362.25,1035,6,0.0,0.6182785832258262,0,3476,High,60-80%
7905,0.46070210781962406,573.93,1004,9,0.0,0.330946282647133,31,3477,Mid-High,20-40%
9133,0.46069039795261146,105.06,790,1,0.0,0.0,0,3478,Mid-Low,0-20%
14892,0.4606755704092124,562.78,1004,8,0.0,0.8660044777695264,0,3479,Mid-High,80-100%
45038,0.4606339360623849,334.13,821,4,0.0,0.09250890371983206,0,3480,Mid-High,0-20%
68670,0.4606321067109343,1407.5900000000001,821,13,0.0,0.05105890209503402,61,3481,High,0-20%
15682,0.4605713139232638,168.23,760,3,0.0,0.0,244,3482,Mid-Low,0-20%
6384,0.4604139601009254,1018.66,1094,10,0.0,0.9143580782587769,0,3483,High,80-100%
44391,0.46039127642443306,1398.43,943,9,0.0,0.9189019114285885,0,3484,High,80-100%
33917,0.460379588702938,2328.73,1094,5,0.0,0.9356859747583723,0,3485,High,80-100%
37645,0.4603573275251053,2355.64,1063,14,0.0,0.9224584401687345,31,3486,High,80-100%
46287,0.46035262394960325,608.02,882,4,0.0,0.9866287293164918,0,3487,Mid-High,80-100%
56485,0.4603432090379405,876.56,974,3,0.0,0.8495482340046893,0,3488,High,80-100%
51127,0.46032739622320795,299.86,1094,5,0.0,0.8623691055797293,0,3489,Mid-High,80-100%
61297,0.4603206615705507,112.44,790,7,0.0,0.13536108146446674,214,3490,Mid-Low,0-20%
65139,0.4603094502838483,1014.41,1094,5,0.0,0.9671730365424561,0,3491,High,80-100%
66075,0.4602768789039625,901.2,943,7,0.0,0.9112738570784384,0,3492,High,80-100%
49617,0.46017777805744026,597.76,821,4,0.0,0.965454362953417,0,3493,Mid-High,80-100%
16807,0.4601738231358294,382.13,974,5,0.0,0.9999999999973831,0,3494,Mid-High,80-100%
48216,0.46015798021616,763.42,943,3,0.0,0.6579864294874931,151,3495,High,60-80%
56063,0.46014003403636466,750.87,760,8,0.0,0.8507464674299802,0,3496,High,80-100%
70874,0.4601244746827843,586.02,790,3,0.0,0.9859561107112624,0,3497,Mid-High,80-100%
32525,0.4600662957981486,652.71,1035,5,0.0,0.9199491351428354,0,3498,Mid-High,80-100%
18768,0.46005693361658195,274.78999999999996,974,10,0.0,0.029222315222427228,61,3499,Mid-High,0-20%
2483,0.46000442111853723,240.0,1004,5,0.0,0.9999999999958333,0,3500,Mid-Low,80-100%
3259,0.46000193152304386,375.14,943,3,0.0,0.6939809137903343,0,3501,Mid-High,60-80%
69544,0.45997855525309095,279.90999999999997,851,7,0.0,0.917509199382239,0,3502,Mid-High,80-100%
57204,0.4599684849327883,1243.21,913,4,0.0,0.8433410284659524,122,3503,High,80-100%
22796,0.45995783148969566,1142.6299999999999,882,11,0.0,0.824816432265191,0,3504,High,80-100%
67817,0.4599285851268696,545.08,974,5,0.0,0.9574190944430956,0,3505,Mid-High,80-100%
4668,0.459910722857537,600.0,1004,4,0.0,0.9999999999983333,0,3506,Mid-High,80-100%
45982,0.45990612189029345,400.0,1004,4,0.0,0.9999999999975,0,3507,Mid-High,80-100%
28060,0.4598627730293123,499.77,851,4,0.0,0.953698701400737,0,3508,Mid-High,80-100%
11491,0.4598500332869506,558.09,943,1,0.0,0.0,0,3509,Mid-High,0-20%
67584,0.4598425210344488,458.83000000000004,974,5,0.0,0.853736678070628,0,3510,Mid-High,80-100%
52390,0.4598375047367884,432.58,1035,6,0.0,0.9999999999976883,0,3511,Mid-High,80-100%
20777,0.45982094617228286,49.49,913,1,0.0,0.0,0,3512,Low,0-20%
41864,0.45975964639750794,1124.5,1004,6,0.0,0.9710004446411997,0,3513,High,80-100%
48627,0.45975303806730144,197.18,790,4,0.0,0.9999999999949285,0,3514,Mid-Low,80-100%
67834,0.4596933061934735,1204.91,974,11,0.0,0.9144417425360282,0,3515,High,80-100%
59623,0.4596481362504421,429.0,821,4,0.0,0.9298368298346623,0,3516,Mid-High,80-100%
47519,0.45959711086861005,261.25,943,7,0.0,0.9122296650682785,0,3517,Mid-High,80-100%
28617,0.45955144327652264,331.23,821,9,0.0,0.0,273,3518,Mid-High,0-20%
61555,0.45953927938063177,158.94,913,6,0.0,0.0,181,3519,Mid-Low,0-20%
39291,0.45947408424813635,1728.16,851,11,0.0,0.9136422553461985,0,3520,High,80-100%
68833,0.4594684996965252,401.09,913,3,0.0,0.1639282953946398,0,3521,Mid-High,0-20%
23900,0.45945855145757847,479.18999999999994,1035,3,0.0,0.8192574970245221,0,3522,Mid-High,80-100%
22350,0.4594285910940405,413.54,1063,2,0.0,0.0,0,3523,Mid-High,0-20%
70578,0.45942155844104404,1162.52,821,6,0.0,0.979587447957042,0,3524,High,80-100%
46215,0.45938437199475657,1232.84,913,10,0.0,0.9662405502733801,0,3525,High,80-100%
34248,0.4593327163324848,811.38,821,9,0.0,0.7982326406852545,92,3526,High,60-80%
35402,0.45932638920360896,557.2,882,5,0.0,0.9652548456551234,0,3527,Mid-High,80-100%
68722,0.4593203895652486,710.26,851,9,0.0,0.4779798946857799,62,3528,Mid-High,40-60%
71267,0.4593102737242566,853.06,790,8,0.0,0.9135582491256025,0,3529,High,80-100%
67681,0.4593025498741729,646.5500000000001,974,5,0.0,0.8962647900380538,0,3530,Mid-High,80-100%
737,0.4592989761307522,531.8,821,4,0.0,0.9495298984562814,0,3531,Mid-High,80-100%
69851,0.4592627498213241,244.54,760,7,0.0,0.0,91,3532,Mid-Low,0-20%
18313,0.45925419844585036,912.6800000000001,882,9,0.0,0.0,31,3533,High,0-20%
66377,0.45924736337669014,865.31,1035,1,0.0,0.0,0,3534,High,0-20%
69853,0.459163154054615,425.14,821,6,0.0,0.0,0,3535,Mid-High,0-20%
23964,0.4591596562805385,660.63,974,5,0.0,0.5407414134984171,89,3536,Mid-High,40-60%
35983,0.45914236072145215,1967.05,943,18,0.0,0.39261330418627255,151,3537,High,20-40%
27376,0.45907254391389163,302.56,851,11,0.0,0.743224484397332,0,3538,Mid-High,60-80%
66732,0.45906076525370043,766.14,1004,5,0.0,0.9999999999986948,0,3539,High,80-100%
50052,0.45904880690672045,439.98,882,3,0.0,0.3460157279868494,153,3540,Mid-High,20-40%
19047,0.45903948449307924,2399.76,790,14,0.0,0.8394381104773646,153,3541,High,80-100%
34016,0.45903359393666054,670.1800000000001,1004,3,0.0,0.9999999999985079,0,3542,Mid-High,80-100%
